Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Field Goals Attempted 0-39,Field Goals Made 0-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Attempted,Extra Points Made,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP
Chuba Hubbard,24.0,2023,RB,CAR,17.0,12.0,,,,,,238.0,902.0,5.0,44.0,39.0,233.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,253.0,159.0,206.0,61.0
Clayton Tune,24.0,2023,QB,ARI,7.0,1.0,21.0,12.0,62.0,0.0,2.0,8.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Clyde Edwards-Helaire,24.0,2023,RB,KAN,15.0,3.0,,,,,,70.0,223.0,1.0,22.0,17.0,188.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,204.0,205.0,201.7,59.0
Cody Thompson,27.0,2023,WR,SEA,7.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Colby Parkinson,24.0,2023,TE,SEA,17.0,1.0,,,,,,0.0,0.0,0.0,34.0,25.0,247.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,,,,362.0,62.0
Cole Fotheringham,26.0,2023,TE,LVR,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Cole Kmet,24.0,2023,TE,CHI,17.0,17.0,,,,,,3.0,2.0,0.0,90.0,73.0,719.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,119.0,139.0,155.0,129.5,13.0
Cole Turner,23.0,2023,TE,WAS,12.0,1.0,,,,,,0.0,0.0,0.0,15.0,11.0,120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,,,,417.0,68.0
Collin Johnson,26.0,2023,WR,CHI,3.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Colton Dowell,24.0,2023,WR,TEN,10.0,1.0,,,,,,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Connor Heyward,24.0,2023,TE,PIT,17.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,23.0,167.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,,,,257.0,34.0
Cooper Kupp,30.0,2023,WR,LAR,12.0,12.0,,,,,,1.0,-3.0,0.0,95.0,59.0,737.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,15.0,5.0,21.0,13.8,7.0
Cooper Rush,30.0,2023,QB,DAL,7.0,0.0,24.0,18.0,144.0,0.0,1.0,12.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,290.0,40.0
Cordarrelle Patterson,32.0,2023,RB,ATL,14.0,0.0,,,,,,50.0,181.0,0.0,12.0,9.0,38.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,173.0,178.0,190.3,55.0
Corey Bojorquez,27.0,2023,K,CLE,16.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Courtland Sutton,28.0,2023,WR,DEN,16.0,14.0,,,,,,0.0,0.0,0.0,90.0,59.0,772.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,118.0,127.0,87.0,106.0,40.0
Craig Reynolds,27.0,2023,RB,DET,17.0,0.0,,,,,,41.0,179.0,1.0,5.0,5.0,47.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Curtis Samuel,27.0,2023,WR,WAS,16.0,13.0,,,,,,7.0,39.0,1.0,91.0,62.0,613.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,225.0,247.0,230.3,76.0
D'Andre Swift,24.0,2023,RB,PHI,16.0,15.0,,,,,,229.0,1049.0,5.0,49.0,39.0,214.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,62.0,77.0,72.0,74.3,30.0
D'Ernest Johnson,27.0,2023,RB,JAX,17.0,0.0,,,,,,41.0,108.0,0.0,12.0,10.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,,,,384.0,88.0
D'Onta Foreman,27.0,2023,RB,CHI,9.0,8.0,,,,,,109.0,425.0,4.0,16.0,11.0,77.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,201.0,136.0,170.7,49.0
D'Wayne Eskridge,26.0,2023,WR,SEA,4.0,0.0,,,,,,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
D.J. Montgomery,27.0,2023,WR,IND,7.0,0.0,,,,,,0.0,0.0,0.0,8.0,3.0,56.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
D.J. Moore,26.0,2023,WR,CHI,17.0,17.0,,,,,,4.0,21.0,1.0,136.0,96.0,1364.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,50.0,43.0,55.0,50.8,20.0
D.K. Metcalf,26.0,2023,WR,SEA,16.0,16.0,,,,,,0.0,0.0,0.0,119.0,66.0,1114.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,31.0,34.0,36.0,31.3,15.0
DJ Chark,27.0,2023,WR,CAR,15.0,11.0,,,,,,0.0,0.0,0.0,66.0,35.0,525.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,199.0,228.0,227.0,200.3,69.0
Dak Prescott,30.0,2023,QB,DAL,17.0,17.0,590.0,410.0,4516.0,36.0,9.0,55.0,242.0,2.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,88.0,88.0,93.0,89.5,10.0
Dallas Goedert,28.0,2023,TE,PHI,14.0,14.0,,,,,,1.0,1.0,0.0,83.0,59.0,592.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,58.0,58.0,77.0,63.8,7.0
Dalton Kincaid,24.0,2023,TE,BUF,16.0,11.0,,,,,,0.0,0.0,0.0,91.0,73.0,673.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,120.0,144.0,113.0,127.0,12.0
Dalton Schultz,27.0,2023,TE,HOU,15.0,8.0,,,,,,0.0,0.0,0.0,88.0,59.0,635.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,112.0,115.0,135.0,120.5,11.0
Dalvin Cook,28.0,2023,RB,NYJ,15.0,1.0,,,,,,67.0,214.0,0.0,20.0,15.0,78.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,69.0,51.0,62.0,63.5,23.0
Dameon Pierce,23.0,2023,RB,HOU,14.0,7.0,,,,,,145.0,416.0,2.0,17.0,13.0,101.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,49.0,64.0,32.0,46.3,17.0
Damien Harris,26.0,2023,RB,BUF,6.0,0.0,,,,,,23.0,94.0,1.0,2.0,2.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,149.0,205.0,123.0,164.5,47.0
Damien Williams,31.0,2023,RB,ARI,3.0,0.0,,,,,,11.0,43.0,0.0,2.0,2.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,496.0,93.0
Damiere Byrd,30.0,2023,WR,ATL,1.0,0.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Daniel Bellinger,23.0,2023,TE,NYG,17.0,13.0,,,,,,0.0,0.0,0.0,28.0,25.0,255.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,,293.0,,280.5,44.0
Daniel Carlson,28.0,2023,K,LVR,17.0,0.0,,,,,,,,,,,,,,17.0,16.0,10.0,9.0,3.0,1.0,30.0,26.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,111.0,124.0,79.0,143.0,114.3,2.0
Daniel Jones,26.0,2023,QB,NYG,6.0,6.0,160.0,108.0,909.0,2.0,6.0,40.0,206.0,1.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,141.0,123.0,105.0,120.8,15.0
Dare Ogunbowale,29.0,2023,RB,HOU,12.0,0.0,,,,,,8.0,35.0,0.0,7.0,2.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Darius Slayton,26.0,2023,WR,NYG,17.0,13.0,,,,,,0.0,0.0,0.0,79.0,50.0,770.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,236.0,245.5,81.0
Darnell Mooney,26.0,2023,WR,CHI,15.0,14.0,,,,,,2.0,5.0,0.0,61.0,31.0,414.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,155.0,229.0,172.0,174.0,59.0
Darnell Washington,22.0,2023,TE,PIT,17.0,7.0,,,,,,0.0,0.0,0.0,10.0,7.0,61.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,273.0,,254.5,33.0
Darrell Henderson,26.0,2023,RB,LAR,4.0,4.0,,,,,,46.0,112.0,2.0,14.0,10.0,103.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Darren Waller,31.0,2023,TE,NYG,12.0,11.0,,,,,,0.0,0.0,0.0,74.0,52.0,552.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,52.0,54.0,51.0,50.5,5.0
Darrynton Evans,25.0,2023,RB,2TM,7.0,0.0,,,,,,32.0,121.0,1.0,12.0,7.0,49.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Davante Adams,31.0,2023,WR,LVR,17.0,17.0,,,,,,0.0,0.0,0.0,175.0,103.0,1144.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14.0,12.0,17.0,12.8,5.0
David Bell,23.0,2023,WR,CLE,15.0,3.0,,,,,,0.0,0.0,0.0,23.0,14.0,167.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.0,,,,432.0,140.0
David Montgomery,26.0,2023,RB,DET,14.0,14.0,,,,,,219.0,1015.0,13.0,24.0,16.0,117.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,83.0,109.0,76.0,86.0,31.0
David Moore,28.0,2023,WR,TAM,7.0,0.0,,,,,,0.0,0.0,0.0,7.0,5.0,94.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
David Njoku,27.0,2023,TE,CLE,16.0,16.0,,,,,,0.0,0.0,0.0,123.0,81.0,882.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,86.0,63.0,104.0,85.8,9.0
David Wells,28.0,2023,TE,TAM,5.0,0.0,,,,,,0.0,0.0,0.0,2.0,2.0,-10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Davis Allen,22.0,2023,TE,LAR,15.0,1.0,,,,,,0.0,0.0,0.0,11.0,10.0,95.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0,,,,436.0,71.0
Davis Mills,25.0,2023,QB,HOU,6.0,0.0,39.0,18.0,173.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Dawson Knox,27.0,2023,TE,BUF,12.0,11.0,,,,,,0.0,0.0,0.0,36.0,22.0,186.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,164.0,152.0,266.0,191.8,19.0
De'Von Achane,22.0,2023,RB,MIA,11.0,4.0,0.0,0.0,0.0,0.0,0.0,103.0,800.0,8.0,37.0,27.0,197.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,132.0,140.0,95.0,136.8,41.0
DeAndre Carter,30.0,2023,WR,LVR,17.0,1.0,,,,,,3.0,18.0,0.0,7.0,4.0,39.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,402.0,132.0
DeAndre Hopkins,31.0,2023,WR,TEN,17.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,137.0,75.0,1057.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,48.0,56.0,59.0,52.5,21.0
DeVante Parker,30.0,2023,WR,NWE,13.0,13.0,,,,,,0.0,0.0,0.0,55.0,33.0,394.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,226.0,244.0,239.7,80.0
DeVonta Smith,25.0,2023,WR,PHI,16.0,16.0,,,,,,0.0,0.0,0.0,112.0,81.0,1066.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,27.0,27.0,24.0,27.0,13.0
DeeJay Dallas,25.0,2023,RB,SEA,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,9.0,6.0,26.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Deebo Samuel,27.0,2023,WR,SFO,15.0,15.0,1.0,0.0,0.0,0.0,0.0,37.0,225.0,5.0,89.0,60.0,892.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,37.0,39.0,41.0,38.0,17.0
Demarcus Robinson,29.0,2023,WR,LAR,16.0,4.0,,,,,,1.0,23.0,0.0,39.0,26.0,371.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,450.0,144.0
Demario Douglas,23.0,2023,WR,NWE,14.0,7.0,,,,,,8.0,41.0,0.0,79.0,49.0,561.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Deon Jackson,24.0,2023,RB,2TM,3.0,1.0,,,,,,14.0,16.0,0.0,6.0,5.0,14.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,225.0,,139.0,183.7,53.0
Deonte Harty,26.0,2023,WR,BUF,16.0,1.0,,,,,,4.0,0.0,0.0,21.0,15.0,150.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Derek Carr,32.0,2023,QB,NOR,17.0,17.0,548.0,375.0,3878.0,25.0,8.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,166.0,161.0,162.0,163.3,19.0
Derius Davis,23.0,2023,WR,LAC,17.0,2.0,,,,,,14.0,101.0,0.0,17.0,15.0,66.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,,,,427.0,139.0
Derrick Gore,29.0,2023,RB,WAS,6.0,0.0,,,,,,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Derrick Henry,29.0,2023,RB,TEN,17.0,17.0,3.0,2.0,14.0,2.0,0.0,280.0,1167.0,12.0,36.0,28.0,214.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,19.0,19.0,16.0,6.0
Deshaun Watson,28.0,2023,QB,CLE,6.0,6.0,171.0,105.0,1115.0,7.0,4.0,26.0,142.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,66.0,89.0,55.0,94.0,76.0,9.0
Desmond Ridder,24.0,2023,QB,ATL,15.0,13.0,388.0,249.0,2836.0,12.0,12.0,53.0,193.0,5.0,1.0,1.0,-6.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,251.0,239.0,250.0,34.0
Deuce Vaughn,22.0,2023,RB,DAL,7.0,0.0,,,,,,23.0,40.0,0.0,7.0,7.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,159.0,209.0,161.0,180.0,52.0
Deven Thompkins,24.0,2023,WR,TAM,17.0,1.0,,,,,,8.0,56.0,0.0,25.0,17.0,83.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Devin Duvernay,26.0,2023,WR,BAL,13.0,1.0,,,,,,4.0,15.0,0.0,9.0,4.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,,300.0,,305.0,108.0
Devin Singletary,26.0,2023,RB,HOU,17.0,10.0,1.0,1.0,6.0,1.0,0.0,216.0,898.0,4.0,38.0,30.0,193.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,171.0,167.0,149.0,159.3,44.0
Devine Ozigbo,27.0,2023,RB,DET,3.0,0.0,,,,,,3.0,5.0,0.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Diontae Johnson,27.0,2023,WR,PIT,13.0,11.0,,,,,,0.0,0.0,0.0,87.0,51.0,717.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,80.0,93.0,73.0,74.8,30.0
Donald Parham,26.0,2023,TE,LAC,14.0,8.0,,,,,,0.0,0.0,0.0,41.0,27.0,285.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,,,,441.0,73.0
Donovan Peoples-Jones,24.0,2023,WR,2TM,15.0,6.0,,,,,,0.0,0.0,0.0,25.0,13.0,155.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,235.0,138.0,194.3,68.0
Dontayvion Wicks,22.0,2023,WR,GNB,15.0,6.0,1.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,58.0,39.0,581.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,,,,356.0,120.0
Dorian Thompson-Robinson,24.0,2023,QB,CLE,8.0,3.0,112.0,60.0,440.0,1.0,4.0,14.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,,,339.0,48.0
Drake London,22.0,2023,WR,ATL,16.0,16.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,110.0,69.0,905.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,55.0,69.0,66.0,66.8,25.0
Drew Lock,27.0,2023,QB,SEA,4.0,2.0,76.0,48.0,543.0,3.0,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,299.0,42.0
Drew Sample,27.0,2023,TE,CIN,17.0,10.0,,,,,,0.0,0.0,0.0,27.0,22.0,163.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,,,,327.0,52.0
Durham Smythe,28.0,2023,TE,MIA,16.0,14.0,,,,,,0.0,0.0,0.0,43.0,35.0,366.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,,,,283.0,45.0
Dustin Hopkins,33.0,2023,K,CLE,15.0,0.0,,,,,,,,,,,,,,15.0,15.0,13.0,10.0,8.0,8.0,36.0,33.0,26.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,282.0,,282.0,32.0
Dyami Brown,24.0,2023,WR,WAS,17.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,12.0,168.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,375.0,123.0
Easton Stick,28.0,2023,QB,LAC,5.0,4.0,174.0,111.0,1129.0,3.0,1.0,27.0,144.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,,,,412.0,56.0
Eddy Pi̱eiro,28.0,2023,K,CAR,15.0,0.0,,,,,,,,,,,,,,13.0,13.0,9.0,7.0,7.0,5.0,29.0,25.0,20.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Elijah Cooks,25.0,2023,WR,JAX,9.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,,,,494.0,153.0
Elijah Dotson,24.0,2023,RB,LAC,4.0,0.0,,,,,,4.0,6.0,0.0,2.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,344.0,83.0
Elijah Higgins,23.0,2023,TE,ARI,11.0,2.0,,,,,,0.0,0.0,0.0,19.0,14.0,163.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,,,,341.0,54.0
Elijah Mitchell,25.0,2023,RB,SFO,11.0,1.0,,,,,,75.0,281.0,2.0,8.0,6.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,139.0,157.0,117.0,140.3,42.0
Elijah Moore,23.0,2023,WR,CLE,17.0,12.0,,,,,,9.0,11.0,0.0,104.0,59.0,640.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,122.0,227.0,110.0,151.0,53.0
Emanuel Wilson,24.0,2023,RB,GNB,7.0,0.0,,,,,,14.0,85.0,0.0,5.0,4.0,23.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Emari Demercado,24.0,2023,RB,ARI,14.0,2.0,,,,,,58.0,284.0,2.0,30.0,21.0,119.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Equanimeous St. Brown,27.0,2023,WR,CHI,7.0,2.0,,,,,,0.0,0.0,0.0,6.0,5.0,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,,,286.0,102.0
Eric Gray,24.0,2023,RB,NYG,13.0,0.0,,,,,,17.0,48.0,0.0,7.0,6.0,22.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,,,,367.0,85.0
Eric Saubert,29.0,2023,TE,HOU,9.0,1.0,,,,,,0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Erik Ezukanma,23.0,2023,WR,MIA,2.0,0.0,,,,,,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,,,,377.0,125.0
Ethan Evans,22.0,2023,K,LAR,17.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Evan Engram,29.0,2023,TE,JAX,17.0,15.0,,,,,,0.0,0.0,0.0,143.0,114.0,963.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,76.0,67.0,91.0,78.3,8.0
Evan Hull,23.0,2023,RB,IND,1.0,0.0,,,,,,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,,203.0,215.5,66.0
Evan McPherson,24.0,2023,K,CIN,17.0,0.0,,,,,,,,,,,,,,11.0,11.0,8.0,8.0,12.0,7.0,31.0,26.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,106.0,110.0,141.0,164.0,130.3,4.0
Ezekiel Elliott,28.0,2023,RB,NWE,17.0,5.0,,,,,,184.0,642.0,3.0,65.0,51.0,313.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,125.0,166.0,118.0,134.8,39.0
Foster Moreau,26.0,2023,TE,NOR,15.0,10.0,,,,,,0.0,0.0,0.0,25.0,21.0,193.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Gabriel Davis,24.0,2023,WR,BUF,17.0,17.0,,,,,,1.0,-2.0,0.0,81.0,45.0,746.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,101.0,112.0,102.0,108.3,43.0
Gardner Minshew II,27.0,2023,QB,IND,17.0,13.0,490.0,305.0,3305.0,15.0,9.0,34.0,100.0,3.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Garrett Wilson,23.0,2023,WR,NYJ,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,168.0,95.0,1042.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,18.0,20.0,14.0,17.3,9.0
Gary Brightwell,24.0,2023,RB,NYG,7.0,0.0,,,,,,9.0,19.0,0.0,7.0,5.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,154.0
Geno Smith,33.0,2023,QB,SEA,15.0,15.0,499.0,323.0,3624.0,20.0,9.0,37.0,155.0,1.0,1.0,1.0,-2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,131.0,116.0,128.0,124.8,16.0
