Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
Deon Jackson,24.0,2023,RB,2TM,3.0,1.0,,,,,,14.0,16.0,0.0,6.0,5.0,14.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,225.0,301.0,139.0,183.7,54,8.0,3.0
Deonte Harty,26.0,2023,WR,BUF,16.0,1.0,,,,,,4.0,0.0,0.0,21.0,15.0,150.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,36.0,21.0
Derek Carr,32.0,2023,QB,NOR,17.0,17.0,548.0,375.0,3878.0,25.0,8.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,166.0,161.0,162.0,163.3,19,243.12,243.12
Derius Davis,23.0,2023,WR,LAC,17.0,2.0,,,,,,14.0,101.0,0.0,17.0,15.0,66.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,301.0,301.0,301.0,427.0,139,31.700000000000003,16.700000000000003
Derrick Gore,29.0,2023,RB,WAS,6.0,0.0,,,,,,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,2.6,2.6
Derrick Henry,29.0,2023,RB,TEN,17.0,17.0,3.0,2.0,14.0,2.0,0.0,280.0,1167.0,12.0,36.0,28.0,214.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,19.0,19.0,16.0,6,246.66,218.66
Deshaun Watson,28.0,2023,QB,CLE,6.0,6.0,171.0,105.0,1115.0,7.0,4.0,26.0,142.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,66.0,89.0,55.0,94.0,76.0,9,90.8,90.8
Desmond Ridder,24.0,2023,QB,ATL,15.0,13.0,388.0,249.0,2836.0,12.0,12.0,53.0,193.0,5.0,1.0,1.0,-6.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,260.0,251.0,239.0,250.0,34,187.14,186.14
Detroit Lions DST,,2023,DEF,DET,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714.0,1037.0,23.0,339.0,4205.0,28.0,1509.0,15.0,91.0,788.0,39.0,37.3,12.4,41.0,16.0,6.0,11.0,1.0,0.0,-3.0,,208.0,301.0,190.0,301.0,199.0,19,84.0,84.0
Deuce Vaughn,22.0,2023,RB,DAL,7.0,0.0,,,,,,23.0,40.0,0.0,7.0,7.0,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,159.0,209.0,161.0,180.0,53,15.0,8.0
Deven Thompkins,24.0,2023,WR,TAM,17.0,1.0,,,,,,8.0,56.0,0.0,25.0,17.0,83.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,36.900000000000006,19.9
Devin Duvernay,26.0,2023,WR,BAL,13.0,1.0,,,,,,4.0,15.0,0.0,9.0,4.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,301.0,300.0,301.0,305.0,108,7.3,3.3
Devin Singletary,26.0,2023,RB,HOU,17.0,10.0,1.0,1.0,6.0,1.0,0.0,216.0,898.0,4.0,38.0,30.0,193.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,171.0,167.0,149.0,159.3,45,167.34000000000003,137.34
Devine Ozigbo,27.0,2023,RB,DET,3.0,0.0,,,,,,3.0,5.0,0.0,1.0,1.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,2.3,1.3
Diontae Johnson,27.0,2023,WR,PIT,13.0,11.0,,,,,,0.0,0.0,0.0,87.0,51.0,717.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,80.0,93.0,73.0,74.8,30,152.7,101.7
Donald Parham,26.0,2023,TE,LAC,14.0,8.0,,,,,,0.0,0.0,0.0,41.0,27.0,285.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,301.0,301.0,301.0,441.0,73,79.5,52.5
Donovan Peoples-Jones,24.0,2023,WR,2TM,15.0,6.0,,,,,,0.0,0.0,0.0,25.0,13.0,155.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,210.0,235.0,138.0,194.3,68,28.5,15.5
Donovan Smith,30.0,2023,T,KAN,12.0,12.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Dontayvion Wicks,22.0,2023,WR,GNB,15.0,6.0,1.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,58.0,39.0,581.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,301.0,301.0,301.0,356.0,120,121.76,82.75999999999999
Dorian Thompson-Robinson,24.0,2023,QB,CLE,8.0,3.0,112.0,60.0,440.0,1.0,4.0,14.0,65.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,301.0,301.0,301.0,339.0,48,20.1,20.1
Drake London,22.0,2023,WR,ATL,16.0,16.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,110.0,69.0,905.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,55.0,69.0,66.0,66.8,25,172.38,103.38
Drew Lock,27.0,2023,QB,SEA,4.0,2.0,76.0,48.0,543.0,3.0,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,301.0,301.0,301.0,299.0,42,29.119999999999997,29.119999999999997
Drew Sample,27.0,2023,TE,CIN,17.0,10.0,,,,,,0.0,0.0,0.0,27.0,22.0,163.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,301.0,301.0,301.0,327.0,52,50.3,28.3
Durham Smythe,28.0,2023,TE,MIA,16.0,14.0,,,,,,0.0,0.0,0.0,43.0,35.0,366.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,301.0,301.0,301.0,283.0,45,71.6,36.6
Dustin Hopkins,33.0,2023,K,CLE,15.0,0.0,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,7.0,7.0,13.0,10.0,8.0,8.0,36.0,33.0,24.0,26.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,282.0,301.0,282.0,32,142.0,142.0
Dyami Brown,24.0,2023,WR,WAS,17.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,12.0,168.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,301.0,301.0,301.0,375.0,123,34.96,22.96
Easton Stick,28.0,2023,QB,LAC,5.0,4.0,174.0,111.0,1129.0,3.0,1.0,27.0,144.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,301.0,301.0,301.0,412.0,56,75.56,75.56
Eddy Pi̱eiro,28.0,2023,K,CAR,15.0,0.0,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,7.0,7.0,9.0,7.0,7.0,5.0,29.0,25.0,17.0,20.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,99.0,99.0
Elijah Cooks,25.0,2023,WR,JAX,9.0,0.0,,,,,,0.0,0.0,0.0,4.0,3.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,301.0,301.0,301.0,494.0,153,6.800000000000001,3.8
Elijah Dotson,24.0,2023,RB,LAC,4.0,0.0,,,,,,4.0,6.0,0.0,2.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,301.0,301.0,301.0,344.0,84,3.9,1.9
Elijah Higgins,23.0,2023,TE,ARI,11.0,2.0,,,,,,0.0,0.0,0.0,19.0,14.0,163.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,301.0,301.0,301.0,341.0,54,36.3,22.3
Elijah Mitchell,25.0,2023,RB,SFO,11.0,1.0,,,,,,75.0,281.0,2.0,8.0,6.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,139.0,157.0,117.0,140.3,43,47.5,41.5
Elijah Moore,23.0,2023,WR,CLE,17.0,12.0,,,,,,9.0,11.0,0.0,104.0,59.0,640.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,122.0,227.0,110.0,151.0,53,136.1,77.1
Emanuel Wilson,24.0,2023,RB,GNB,7.0,0.0,,,,,,14.0,85.0,0.0,5.0,4.0,23.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,14.8,10.8
Emari Demercado,24.0,2023,RB,ARI,14.0,2.0,,,,,,58.0,284.0,2.0,30.0,21.0,119.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,73.30000000000001,52.3
Equanimeous St. Brown,27.0,2023,WR,CHI,7.0,2.0,,,,,,0.0,0.0,0.0,6.0,5.0,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,301.0,301.0,301.0,286.0,102,11.2,6.2
Eric Gray,24.0,2023,RB,NYG,13.0,0.0,,,,,,17.0,48.0,0.0,7.0,6.0,22.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,301.0,301.0,301.0,367.0,86,13.0,7.000000000000001
Eric Saubert,29.0,2023,TE,HOU,9.0,1.0,,,,,,0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.2,1.2000000000000002
Erik Ezukanma,23.0,2023,WR,MIA,2.0,0.0,,,,,,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,301.0,301.0,301.0,377.0,125,2.2,2.2
Ethan Evans,22.0,2023,K,LAR,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Evan Engram,29.0,2023,TE,JAX,17.0,15.0,,,,,,0.0,0.0,0.0,143.0,114.0,963.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,76.0,67.0,91.0,78.3,8,234.3,120.3
Evan Hull,23.0,2023,RB,IND,1.0,0.0,,,,,,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,228.0,301.0,203.0,215.5,67,1.7000000000000002,0.7000000000000001
Evan McPherson,24.0,2023,K,CIN,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,6.0,6.0,8.0,8.0,12.0,7.0,31.0,26.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,106.0,110.0,141.0,164.0,130.3,4,135.0,135.0
Ezekiel Elliott,28.0,2023,RB,NWE,17.0,5.0,,,,,,184.0,642.0,3.0,65.0,51.0,313.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,125.0,166.0,118.0,134.8,40,176.5,125.5
Foster Moreau,26.0,2023,TE,NOR,15.0,10.0,,,,,,0.0,0.0,0.0,25.0,21.0,193.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,46.3,25.3
Gabriel Davis,24.0,2023,WR,BUF,17.0,17.0,,,,,,1.0,-2.0,0.0,81.0,45.0,746.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,101.0,112.0,102.0,108.3,43,161.4,116.4
Gardner Minshew II,27.0,2023,QB,IND,17.0,13.0,490.0,305.0,3305.0,15.0,9.0,34.0,100.0,3.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,202.2,202.2
Garrett Wilson,23.0,2023,WR,NYJ,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,168.0,95.0,1042.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,18.0,20.0,14.0,17.3,9,217.2,122.2
Gary Brightwell,24.0,2023,RB,NYG,7.0,0.0,,,,,,9.0,19.0,0.0,7.0,5.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,11.6,6.6000000000000005
Geno Smith,33.0,2023,QB,SEA,15.0,15.0,499.0,323.0,3624.0,20.0,9.0,37.0,155.0,1.0,1.0,1.0,-2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,131.0,116.0,128.0,124.8,16,229.26,228.26
Geoff Swaim,30.0,2023,TE,ARI,14.0,8.0,,,,,,0.0,0.0,0.0,11.0,10.0,94.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,19.4,9.4
George Kittle,30.0,2023,TE,SFO,16.0,16.0,,,,,,1.0,2.0,0.0,90.0,65.0,1020.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,43.0,46.0,60.0,49.5,4,203.2,138.2
George Pickens,22.0,2023,WR,PIT,17.0,16.0,,,,,,3.0,18.0,0.0,106.0,63.0,1140.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,74.0,106.0,74.0,83.0,34,208.8,145.8
Gerald Everett,29.0,2023,TE,LAC,15.0,12.0,,,,,,3.0,10.0,0.0,70.0,51.0,411.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,173.0,121.0,195.0,162.0,16,111.1,60.1
Giovanni Ricci,27.0,2023,TE,CAR,5.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.2,0.2
Graham Gano,36.0,2023,K,NYG,8.0,0.0,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,5.0,3.0,6.0,3.0,4.0,3.0,17.0,11.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,132.0,162.0,97.0,230.0,155.3,8,44.0,44.0
Grant Calcaterra,25.0,2023,TE,PHI,15.0,1.0,,,,,,0.0,0.0,0.0,4.0,4.0,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,301.0,301.0,301.0,481.0,79,7.9,3.9
Green Bay Packers DST,,2023,DEF,GNB,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696.0,1061.0,18.0,340.0,3515.0,21.0,2181.0,15.0,95.0,907.0,31.0,38.7,9.8,45.0,7.0,11.0,10.0,0.0,0.0,8.0,,161.0,184.0,153.0,251.0,187.3,14,89.0,89.0
Greg Dortch,25.0,2023,WR,ARI,16.0,4.0,,,,,,1.0,5.0,0.0,41.0,24.0,280.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,64.5,40.5
Greg Dulcich,23.0,2023,TE,DEN,2.0,1.0,,,,,,0.0,0.0,0.0,4.0,3.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,170.0,163.0,176.0,176.0,18,5.5,2.5
Greg Joseph,29.0,2023,K,MIN,17.0,0.0,,,,,,,,,,,,,,,1.0,1.0,7.0,7.0,9.0,9.0,6.0,3.0,7.0,4.0,30.0,24.0,36.0,38.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,164.0,261.0,212.5,18,109.0,109.0
Greg Van Roten,33.0,2023,G,LVR,17.0,17.0,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Greg Zuerlein,36.0,2023,K,NYJ,16.0,0.0,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,10.0,9.0,14.0,13.0,6.0,5.0,38.0,35.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,188.0,301.0,145.0,207.0,180.0,11,138.0,138.0
Gunner Olszewski,27.0,2023,WR,PIT,2.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,301.0,301.0,301.0,338.0,115,1.0,0.0
Gus Edwards,28.0,2023,RB,BAL,17.0,9.0,,,,,,198.0,810.0,13.0,13.0,12.0,180.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,206.0,233.0,268.0,187.0,223.5,71,191.0,179.0
Harrison Bryant,25.0,2023,TE,CLE,17.0,9.0,,,,,,5.0,8.0,0.0,20.0,13.0,81.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,301.0,301.0,301.0,347.0,55,39.9,26.9
Harrison Butker,28.0,2023,K,KAN,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,15.0,13.0,7.0,7.0,5.0,5.0,35.0,33.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,108.0,116.0,142.0,168.0,133.5,5,152.0,152.0
Hayden Hurst,30.0,2023,TE,CAR,9.0,8.0,,,,,,0.0,0.0,0.0,32.0,18.0,184.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,231.0,217.0,225.0,227.0,28,42.400000000000006,24.4
Houston Texans DST,,2023,DEF,HOU,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5622.0,1079.0,24.0,332.0,3979.0,17.0,1643.0,19.0,100.0,805.0,37.0,34.7,11.1,46.0,14.0,10.0,13.0,0.0,2.0,8.0,,301.0,301.0,245.0,301.0,245.0,31,114.0,114.0
Hunter Henry,29.0,2023,TE,NWE,14.0,10.0,,,,,,0.0,0.0,0.0,61.0,42.0,419.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,301.0,216.0,210.0,217.7,24,119.9,77.9
Hunter Luepke,23.0,2023,RB,DAL,17.0,0.0,,,,,,6.0,19.0,1.0,4.0,3.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,301.0,301.0,301.0,370.0,87,12.7,9.7
Hunter Renfrow,28.0,2023,WR,LVR,17.0,3.0,,,,,,0.0,0.0,0.0,37.0,25.0,255.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,212.0,241.0,268.0,224.8,74,50.5,25.5
Ian Thomas,27.0,2023,TE,CAR,12.0,5.0,,,,,,0.0,0.0,0.0,9.0,5.0,56.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,301.0,301.0,301.0,448.0,74,10.6,5.6000000000000005
Ihmir Smith-Marsette,24.0,2023,WR,CAR,17.0,0.0,,,,,,8.0,74.0,1.0,10.0,8.0,51.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,26.5,18.5
Indianapolis Colts DST,,2023,DEF,IND,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5947.0,1137.0,24.0,346.0,3842.0,21.0,2105.0,22.0,100.0,843.0,31.0,38.9,11.8,51.0,15.0,9.0,16.0,1.0,1.0,-3.0,,315.0,301.0,221.0,301.0,268.0,32,104.0,104.0
Irv Smith Jr.,25.0,2023,TE,CIN,12.0,6.0,,,,,,0.0,0.0,0.0,26.0,18.0,115.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,221.0,249.0,200.0,285.0,46,35.5,17.5
Irvin Charles,26.0,2023,WR,NYJ,12.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Isaiah Hodgins,25.0,2023,WR,NYG,17.0,9.0,,,,,,0.0,0.0,0.0,33.0,21.0,230.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,232.0,254.0,215.0,233.7,78,62.0,41.0
Isaiah Likely,23.0,2023,TE,BAL,17.0,8.0,,,,,,0.0,0.0,0.0,40.0,30.0,411.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,256.0,260.0,270.0,262.0,35,101.1,71.1
Isaiah McKenzie,28.0,2023,WR,IND,13.0,2.0,,,,,,3.0,14.0,0.0,14.0,11.0,82.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,301.0,287.0,301.0,388.5,129,20.6,9.6
Isaiah Spiller,22.0,2023,RB,LAC,9.0,0.0,,,,,,37.0,96.0,0.0,6.0,6.0,34.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,19.0,13.000000000000002
Isiah Pacheco,24.0,2023,RB,KAN,14.0,13.0,,,,,,205.0,935.0,7.0,49.0,44.0,244.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,73.0,75.0,71.0,72.5,28,215.9,171.9
Israel Abanikanda,21.0,2023,RB,NYJ,6.0,0.0,,,,,,22.0,70.0,0.0,11.0,7.0,43.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,263.0,301.0,301.0,313.5,83,18.3,11.3
J.K. Dobbins,25.0,2023,RB,BAL,1.0,1.0,,,,,,8.0,22.0,1.0,3.0,2.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,56.0,66.0,43.0,61.3,20,11.7,9.7
Ja'Marr Chase,23.0,2023,WR,CIN,16.0,16.0,1.0,1.0,-7.0,0.0,0.0,3.0,-6.0,0.0,145.0,100.0,1216.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,3.0,3.0,2,262.72,162.72000000000003
Jack Fox,27.0,2023,K,DET,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jack Stoll,25.0,2023,TE,PHI,17.0,10.0,,,,,,0.0,0.0,0.0,8.0,5.0,38.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,301.0,301.0,301.0,302.0,49,8.8,3.8
Jacksonville Jaguars DST,,2023,DEF,JAX,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5828.0,1078.0,27.0,314.0,4076.0,27.0,1752.0,15.0,108.0,961.0,17.0,32.3,12.8,40.0,16.0,11.0,11.0,0.0,0.0,5.0,,253.0,197.0,159.0,169.0,194.5,15,99.0,99.0
Jacoby Brissett,31.0,2023,QB,WAS,3.0,0.0,23.0,18.0,224.0,3.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.86,22.86
Jahan Dotson,23.0,2023,WR,WAS,17.0,16.0,,,,,,0.0,0.0,0.0,83.0,49.0,518.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,90.0,101.0,82.0,91.8,36,124.8,75.80000000000001
Jahmyr Gibbs,21.0,2023,RB,DET,15.0,3.0,,,,,,182.0,945.0,10.0,71.0,52.0,316.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,37.0,29.0,33.0,12,244.1,192.1
Jake Bailey,26.0,2023,K,MIA,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Jake Bobo,25.0,2023,WR,SEA,17.0,0.0,,,,,,1.0,3.0,1.0,25.0,19.0,196.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,301.0,301.0,301.0,249.0,84,56.900000000000006,37.900000000000006
Jake Browning,27.0,2023,QB,CIN,9.0,7.0,243.0,171.0,1936.0,12.0,7.0,27.0,127.0,3.0,1.0,1.0,-7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,301.0,301.0,301.0,289.0,39,142.44,141.44
